,Unnamed: 0,smiles,eib,bandgap_chain,bandgap_crystal
898,898,[*]CCCOc1cccc(C(=O)OC(=O)c2cccc(O[*])c2)c1,,4.0132,
899,899,[*]CCCOc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,2.3136106678017017,4.3065,
900,900,[*]CCCCOc1cccc(C(=O)OC(=O)c2cccc(O[*])c2)c1,,4.05,
901,901,[*]CCCCOc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,3.159635340790949,4.4911,
902,902,[*]CCCCCOc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,2.430957336643681,4.4701,
903,903,[*]CCCCCOc1cccc(C(=O)OC(=O)c2cccc(O[*])c2)c1,2.8313734554787686,3.9498,
904,904,[*]CCCCCCOc1cccc(C(=O)OC(=O)c2cccc(O[*])c2)c1,,4.0303,
905,905,[*]CCCCCCOc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,2.7392709674121662,4.4092,
906,906,[*]COCOc1ccc(C(=O)OC(=O)c2ccc(O[*])cc2)cc1,2.161512947390383,4.6031,
908,908,[*]CC(=O)OC(=O)COc1ccc(C(C)(C)c2ccc(O[*])cc2)cc1,,4.2143,
912,912,[*]CCOc1ccc(C(=O)OC(=O)c2ccccc2C(=O)OC(=O)c2ccc(O[*])cc2)cc1,,4.2778,
913,913,[*]CCOc1ccc(C(=O)OC(=O)c2ccc(C(=O)OC(=O)c3ccc(O[*])cc3)cc2)cc1,,3.8246,
914,914,[*]CCCOc1ccc(C(=O)OC(=O)c2ccc(C(=O)OC(=O)c3ccc(O[*])cc3)cc2)cc1,,3.765,
921,921,[*]Oc1ccc(Oc2ccc(OC([*])=O)cc2)cc1,,4.746,
922,922,[*]c1ccc(-c2ccc3nc(Oc4cc(-c5ccccc5)c5cc([*])ccc5n4)cc(-c4ccccc4)c3c2)cc1,,3.4178,
923,923,[*]c1ccc(-c2ccc(-c3ccc4nc(Oc5cc(-c6ccccc6)c6cc([*])ccc6n5)cc(-c5ccccc5)c4c3)cc2)cc1,,3.358,
925,925,[*]Oc1ccc(C(C)(C)c2ccc(Oc3ccc([*])nn3)cc2)cc1,2.444897043753926,3.9499,
926,926,[*]c1ccc(Oc2ccc(-c3nc4ccc(-c5ccc6nc([*])c(-c7ccccc7)nc6c5)cc4nc3-c3ccccc3)cc2)cc1,,2.9235,
927,927,[*]Oc1ccc(S(=O)(=O)c2ccc([*])cc2)cc1,2.7571310277665093,4.3214,
929,929,[*]COC1CCC(O[*])CC1,,6.2909,
933,933,[*]CCOCCOC(=O)C(=O)O[*],,5.7606,
934,934,[*]CCOCCOC(=O)CC(=O)O[*],,5.5945,
935,935,[*]CCOCCOC(=O)C(C)C(=O)O[*],,6.3545,
936,936,[*]CCOCCOC(=O)C(CCC)C(=O)O[*],,6.2462,
937,937,[*]CCOCCOC(=O)C(CCCCC)C(=O)O[*],,5.5316,
938,938,[*]CCOCCOC(=O)C(CCCCCCC)C(=O)O[*],,6.1842,
939,939,[*]CCOCCOC(=O)C(CCCCCCCCC)C(=O)O[*],,6.441,
940,940,[*]CCOCCOC(=O)CCC(=O)O[*],,6.2926,
941,941,[*]CCOCCOC(=O)CCCC(=O)O[*],,6.2403,
942,942,[*]CCOCCOC(=O)CCCCC(=O)O[*],,6.1095,
943,943,[*]CCOCCOC(=O)CCCCCC(=O)O[*],,6.5754,
944,944,[*]CCOCCOC(=O)CCCCCCC(=O)O[*],,6.6005,
945,945,[*]CCOCCOC(=O)CCCCCCCCCCCCCCCCC(=O)O[*],,6.3825,
946,946,[*]CCOC(=O)c1ccc(C(C)(CC)c2ccc(C(=O)O[*])cc2)cc1,,4.3825,
949,949,[*]c1ccc(Oc2ccc(-c3cnc4ccc(-c5ccc6nc([*])cnc6c5)cc4n3)cc2)cc1,,3.1097,
952,952,[*]c1ccc(-c2cnc3ccc(Oc4ccc5ncc([*])nc5c4)cc3n2)cc1,,3.1316,
956,956,[*]Oc1ccc(Oc2ccc(Oc3ccc(C(=O)c4ccc([*])cc4)cc3)cc2)cc1,,3.4703,
957,957,[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(Cc4ccc([*])cc4)cc3)cc2)cc1,,3.926,
962,962,[*]c1ccc(Oc2ccc(-c3cnc4ccc(-c5ccc6ncc([*])nc6c5)cc4n3)cc2)cc1,1.7343923282450135,3.3274,
963,963,[*]c1ccc(-c2cnc3cc(Oc4ccc5nc([*])cnc5c4)ccc3n2)cc1,1.5792983029687742,3.2905,
964,964,[*]c1ccc(Oc2ccc(-c3cnc4cc5nc([*])cnc5cc4n3)cc2)cc1,1.011577660848359,2.5578,
966,966,[*]c1ccc(Oc2ccc(-c3nc4cc(-c5ccc6nc(-c7ccccc7)c([*])nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,,3.1454,
968,968,[*]c1ccc(-c2nc3ccc(Oc4ccc5nc([*])c(-c6ccccc6)nc5c4)cc3nc2-c2ccccc2)cc1,,3.1698,
969,969,[*]CC(O)COc1ccc(C(C)(C)c2ccc(O[*])cc2)cc1,,4.8415,
972,972,[*]OC(F)(F)C(F)(F)C(F)(F)C([*])(F)F,3.5171568388610934,8.8881,8.7307
973,973,[*]CC(CCCCCCCCCC)O[*],,5.9022,
974,974,[*]CC(CC(Cl)(Cl)Cl)O[*],,5.5252,
975,975,[*]CCC(C)O[*],,5.9265,
976,976,[*]CC(C)CO[*],,5.99,7.3501
978,978,[*]CC(CC)(CCl)CO[*],,6.2429999999999986,
979,979,[*]CCOCC(CCl)O[*],,6.0832,
980,980,[*]CC(COC(F)(C(F)(F)F)C(F)(F)F)O[*],,6.6106,
981,981,[*]CC(O[*])C1CC(F)(F)C1(F)F,4.0675130787002525,6.2217,
982,982,[*]Oc1c(C)cc([*])cc1-c1ccccc1,,3.9034,
983,983,[*]Oc1c(-c2ccccc2)cc([*])cc1-c1ccc(C)cc1,3.2920593349482123,4.1632,
987,987,[*]CC1CC([*])OCO1,,6.4797,
988,988,[*]CC1CC([*])OC(C)O1,,6.0751,
989,989,[*]CC1CC([*])OC(CCC)O1,,6.1416,
991,991,[*]CC(O)COc1ccc(O[*])cc1,3.751789886877754,4.7330000000000005,
992,992,[*]CC(O)COc1ccc(C(C)CC(C)(C)c2ccc(O[*])cc2)cc1,,4.9655,
993,993,[*]Oc1ccc(CC(Cc2ccc([*])cc2)(C(=O)OCC)C(=O)OCC)cc1,,4.4566,
994,994,[*]Oc1ccc(CC(C#N)(Cc2ccc([*])cc2)c2ccccc2)cc1,,4.7079,
995,995,[*]Oc1ccc(CC(C#N)(C#N)Cc2ccc([*])cc2)cc1,,4.9665,
1006,1006,[*]CC(O)COc1ccc(C(C)(C)c2ccc(O[*])c(Cl)c2)cc1Cl,3.894168619885355,4.2119,
1010,1010,[*]CC(O)COc1ccc(C(C)(c2ccccc2)c2ccc(O[*])cc2)cc1,,4.6083,
1014,1014,[*]CCOCCOCCOc1ccc(C=C(C)c2ccc(O[*])cc2)cc1,3.2473752865154637,4.0233,
1016,1016,[*]OC1CCCCC1[*],3.9528307817305377,5.0758,
1021,1021,[*]Oc1ccc(C(=O)OCCCOC(=O)c2ccc([*])cc2)cc1,,4.4089,
1022,1022,[*]Oc1ccc(C(=O)OCCCCOC(=O)c2ccc([*])cc2)cc1,2.4480314984665843,4.4175,
1024,1024,[*]CCOCCOC(=O)CC(=CC(=O)O[*])c1cc(C)ccc1OC,,3.1,
1025,1025,[*]Oc1ccc(OC(=O)c2ccc(OCCOc3ccc(C([*])=O)cc3)cc2)cc1C,,4.0998,
1026,1026,[*]CCC(=O)NCc1c(C)c(C)c(CNC(=O)CCO[*])c(C)c1C,,5.2874,
1027,1027,[*]CCOCCOCCOCCOC(=O)NCCCCCCNC(=O)O[*],,6.1368,
1028,1028,[*]CCOCCOCCOCCOCCOCCOC(=O)NCCCCCCNC(=O)O[*],,5.7691,
1029,1029,[*]CC(C)(C)COC(=O)NCCOCCOCCNC(=O)O[*],,5.9669,
1030,1030,[*]CCOC(=O)NCCCOCCCNC(=O)O[*],,6.1366,
1031,1031,[*]CCOC(=O)NCCOCCOCCNC(=O)O[*],,6.1965,
1032,1032,[*]Oc1ccc(NC(=O)OCCOC(=O)Nc2ccc([*])cc2)cc1,,4.4102,
1033,1033,[*]CCCOCCOCCOC(=O)Nc1ccc(C)c(NC(=O)O[*])c1,,5.1637,
1034,1034,[*]Oc1cccc(Oc2cccc(OC([*])=O)c2)c1,,5.0817,
1035,1035,[*]CCCCCCCCc1nnc([*])o1,,6.5384,
1037,1037,[*]CCCCCCCCCCc1nnc([*])o1,,6.4508,
1038,1038,[*]c1ccc(Oc2ccc(-c3nnc([*])o3)cc2)cc1,2.3807890097854902,3.9755,
1041,1041,[*]c1ccc(-c2nnc(-c3cccc(-c4nnc([*])o4)c3)o2)cc1,2.000282753081596,3.4063,
1042,1042,[*]CCCCCCCCc1nc2ccc(-c3ccc4nc([*])oc4c3)cc2o1,,4.4813,
1044,1044,[*]Oc1ccc(Oc2ccc(C(=O)c3ccc([*])cc3)cc2)cc1,2.3122920102050304,3.8335,
1045,1045,[*]Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)c4ccc([*])cc4)cc3)cc2)cc1,,3.8793,
1052,1052,[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc([*])c(Cl)c4)cc3Cl)cc2)cc1,,4.157,
1054,1054,[*]Oc1c(-c2ccccc2)cc([*])cc1-c1cccc(C)c1,2.9837805799868136,3.8434,
1057,1057,[*]Oc1ccc(S(=O)(=O)c2ccc(-c3ccc(S(=O)(=O)c4ccc([*])cc4)cc3)cc2)cc1,2.5136999628860024,3.7659,
1058,1058,[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(-c4ccc([*])cc4)cc3)cc2)cc1,,3.9365,
1061,1061,[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(Sc4ccc([*])cc4)cc3)cc2)cc1,,4.0112,
1074,1074,[*]CCOCCOCCOC(=O)CSC(=O)Nc1ccc(C)c(NC(=O)SCC(=O)O[*])c1,,4.3129,
1076,1076,[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(=O)c4ccc([*])cc4)cc3)cc2)cc1,,4.2565,
1078,1078,[*]CC(CC)(CC)CO[*],,5.556,
1079,1079,[*]CCOCCOCCOCCOCCOc1ccc(C=C(C)c2ccc(O[*])cc2)cc1,,3.9748,
1081,1081,[*]CC(O[*])C(C)C,,5.7684,
1082,1082,[*]OC([*])CCCCCCCC,,5.9039,
1083,1083,[*]CC1(CO[*])CC=CCC1,,5.2922,
1084,1084,[*]CC1(CO[*])CC=C(C)CC1,,5.4083,
1085,1085,[*]CC1CC1CO[*],4.252164249216757,6.058,6.9566
1087,1087,[*]CCCCCCCCCCOc1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(O[*])cc3)cc2)cc1,,3.1798,
1088,1088,[*]CCCCCCCCCCOc1cccc(OC(=O)c2ccc(C(=O)Oc3cccc(O[*])c3)cc2)c1,,3.5777,
1091,1091,[*]CCCCCCCCCCOC(=O)COCC(=O)O[*],,6.164,
1098,1098,[*]CCCCCCCCCCCCCCCCCCCCOC(=O)COCC(=O)O[*],,6.3212,
1099,1099,[*]CCOCCOCCOC(=O)CCCCC(=O)O[*],,6.3231,
1100,1100,[*]CCOCCOCCOC(=O)CCCCCCCC(=O)O[*],,6.1534,
1104,1104,[*]CCOCCOCCOC(=O)CCCC(=O)O[*],,5.8349,
1105,1105,[*]CCOCCOCCOC(=O)c1cccc(C(=O)O[*])c1,,4.6702,
1106,1106,[*]CCOCCOCCOC(=O)CC(=O)O[*],,5.2154,
1107,1107,[*]CCOCCOCCOC(=O)C(=O)O[*],3.2829976053499617,4.2233,
1108,1108,[*]CCOCCOCCOC(=O)CCCCCC(=O)O[*],,6.197,5.5157
1109,1109,[*]CCOCCOCCOC(=O)CCCCCCC(=O)O[*],,5.8894,6.184
1110,1110,[*]CCOCCOCCOC(=O)CCC(=O)O[*],,5.756,
1111,1111,[*]CCOCCOCCOC(=O)c1ccc(C(=O)O[*])cc1,,4.285,
1114,1114,[*]CCCNC(=O)CCCCCCCCC(=O)NCCCOCCO[*],,5.9081,
1118,1118,[*]CC(CCl)(CCl)O[*],3.940489050558144,5.6681,
1120,1120,[*]CCOC(=O)COCC(=O)O[*],3.4848385185530915,6.0093,
1121,1121,[*]OC(C)COC(=O)COCC([*])=O,,6.1342,
1122,1122,[*]CCOC(=O)c1ccc(O[*])c(Cl)c1,2.6010104260901614,4.8461,
1123,1123,[*]CCOC(=O)c1ccc(O[*])cc1Cl,2.381147920625966,4.6001,
1124,1124,[*]CCOC(=O)c1ccc(O[*])c(C)c1,2.3183912245781766,4.4733,
1125,1125,[*]CCOC(=O)c1ccc(O[*])cc1C,2.4372620235052125,4.462,
1126,1126,[*]c1ccc(-c2nc3cc4nc([*])oc4cc3o2)cc1,1.6660996545930802,2.6534,
1127,1127,[*]CCOCCOCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O[*],,5.7476,
1129,1129,[*]CCCCCCOC(=O)COCC(=O)O[*],,6.3437,
1130,1130,[*]CCOCC(=O)O[*],,6.0176,
1132,1132,[*]CCCCCCCC(=O)OCCCCC1COC([*])O1,,6.3701,
1133,1133,[*]CC(O)CO[*],,6.5218,
1136,1136,[*]CCOCCOC(=O)c1ccc(-c2ccc(C(=O)O[*])cc2)cc1,,4.0097,
1138,1138,[*]CCOCCOC(=O)c1ccc(Cc2ccc(C(=O)O[*])cc2)cc1,2.212502684941624,4.2931,
1139,1139,[*]CCOCCOC(=O)COCC(=O)O[*],,5.8945,
1140,1140,[*]CCOCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O[*],,6.5382,5.7504
1142,1142,[*]CCOCCOC(=O)CCCCSCCCCC(=O)O[*],,5.0861,
1147,1147,[*]Oc1ccc(NC(=O)CCCCCCCCCCC(=O)Nc2ccc([*])cc2)cc1,,4.4789,
1164,1164,[*]c1ccc(-c2ccc(-c3cc(-c4ccc(Oc5ccc(-c6cc([*])nc7ccccc67)cc5)cc4)c4ccccc4n3)cc2)cc1,,3.448,
1166,1166,[*]c1ccc(Oc2ccc(-c3nc4ccc(Oc5ccc6nc([*])c(-c7ccccc7)c(-c7ccccc7)c6c5)cc4c(-c4ccccc4)c3-c3ccccc3)cc2)cc1,,3.2,
1170,1170,[*]CCCCCOC(=O)COCC(=O)O[*],,6.1938,
1172,1172,[*]CC(COc1ccc(OC)cc1)O[*],,4.0197,
1176,1176,[*]COc1ccc(C=C(C)c2ccc(O[*])cc2)cc1,,4.0556,
1182,1182,[*]CCOCCOCC#CC#CCOCCOCCOC(=O)NCCCCCCNC(=O)O[*],,4.8627,
1184,1184,[*]CCCOC(=O)COCC(=O)O[*],,6.046,
1185,1185,[*]OC(C)CCOC(=O)COCC([*])=O,,5.7665,
1187,1187,[*]OC(F)(F)COC(=O)c1cccc(C(=O)OCC([*])(F)F)c1,2.0980931809070764,4.4051,
1189,1189,[*]Oc1cccc(C(=O)OCC(F)(F)C(F)(F)C(F)(F)COC(=O)c2cccc([*])c2)c1,2.5951763171762874,4.3066,
1190,1190,[*]Oc1ccc(Oc2ccc(OC(=O)c3cccc(C([*])=O)c3)cc2)cc1,1.9156420306390487,3.2894,
1192,1192,[*]ON(C(F)(F)C([*])(F)F)C(F)(F)C(F)(F)Br,3.368110040153089,6.1306,
1193,1193,[*]ON(C(F)(F)F)C(F)(F)C([*])(F)F,2.890148591781589,6.7484,
1194,1194,[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C4(c5ccc([*])cc5)CCCCC4)cc3)cc2)cc1,,3.8881,
1195,1195,[*]c1ccc(-c2ccc(-c3nc4cc(Oc5ccc6nc(-c7ccccc7)c([*])nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,,3.2011,
1196,1196,[*]c1ccc(-c2nc3cc(Oc4ccc5nc([*])c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,1.9166158892168719,3.1583,
1199,1199,[*]c1ccc(Oc2ccc(-c3nc4cc(-c5ccc6nc([*])c(-c7ccccc7)nc6c5)ccc4nc3-c3ccccc3)cc2)cc1,,3.0112,
1200,1200,[*]c1ccc(-c2ccc(-c3cnc4cc(Oc5ccc6nc([*])cnc6c5)ccc4n3)cc2)cc1,1.549491258181258,3.0166,
1202,1202,[*]c1ccc(Oc2ccc(-c3cnc4cc(-c5ccc6nc([*])cnc6c5)ccc4n3)cc2)cc1,1.6059208595052137,3.1727,
1205,1205,[*]c1ccc(Oc2ccc(-c3cnc4cc(Oc5ccc6nc([*])cnc6c5)ccc4n3)cc2)cc1,,3.0731,
1209,1209,[*]c1ccc(Oc2ccc(-c3cnc4cc5ncc([*])nc5cc4n3)cc2)cc1,1.0537076653415522,2.8104,
1211,1211,[*]ON(C(F)(F)F)C(F)(Br)C([*])(F)F,2.282513441879963,5.8588,
1213,1213,[*]ON(C(F)(F)F)C(F)(C([*])(F)F)C(F)(F)F,3.4380410346589385,6.9062,7.0955
1214,1214,[*]CC(CO[*])C(C)(C)C,,5.7473,
1215,1215,[*]CC(C)(CC)CO[*],,5.412000000000001,
1216,1216,[*]CC(C)(CO)CO[*],,5.666,
1217,1217,[*]CC(CO[*])(COC(C)=O)COC(C)=O,,6.1648,
1218,1218,[*]CC(CO[*])(COC=O)COC=O,3.84558190181866,6.3091,
1219,1219,[*]c1ccc2oc([*])nc2c1,1.9962330751200448,3.6359,
1228,1228,[*]Oc1ccc(S(=O)(=O)c2ccc(-c3ccc(-c4ccc(S(=O)(=O)c5ccc([*])cc5)cc4)cc3)cc2)cc1,,3.7446,
1232,1232,[*]Oc1ccc(C(=O)c2cccc(C(=O)c3ccc([*])cc3)c2)cc1,1.8713368791560825,3.9549,
1234,1234,[*]CCCOCCCOC(=O)c1ccc(-c2ccc(C(=O)O[*])cc2)cc1,2.5399259044706737,4.1008,
1239,1239,[*]Oc1ccc(Oc2ccc(C(=O)c3ccccc3-c3ccccc3C(=O)c3ccc([*])cc3)cc2)cc1,2.1765028852851414,3.2515,
1244,1244,[*]Oc1ccc(Oc2ccc(C(=O)c3cccc(-c4cccc(C(=O)c5ccc([*])cc5)c4)c3)cc2)cc1,,3.9241,
1247,1247,[*]Oc1ccc(Oc2ccc(C(=O)c3ccc([*])cc3)cc2)cc1C,,3.6189,
1249,1249,[*]c1ccc(Oc2ccc(-c3nc4cc5sc([*])nc5cc4s3)cc2)cc1,1.9813865013996987,3.2699,
1252,1252,[*]CNC(=O)OCc1ccc(COCc2ccc(COC(=O)NCc3ccc(C(C)(C)c4ccc([*])o4)o3)o2)o1,,4.6560000000000015,
1255,1255,[*]COC(=O)NCc1ccc(CNC(=O)OCc2ccc([*])o2)o1,,4.9138,
1257,1257,[*]COC(=O)NCCCCCCNC(=O)OCc1ccc([*])o1,,5.183,
1258,1258,[*]CNC(=O)OC(c1ccco1)C(OC(=O)NCc1ccc(C(C)(C)c2ccc([*])o2)o1)c1ccco1,,4.7297,
1259,1259,[*]CNC(=O)OCCOC(=O)NCc1ccc(C(C)(C)c2ccc([*])o2)o1,,4.6893,
1274,1274,[*]c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C(=O)c5ccc(Oc6ccc(-c7nc8ccccc8n7-c7ccc(-n8c([*])nc9ccccc98)cc7)cc6)cc5)cc4)cc3)cc2)cc1,,3.1981,
1275,1275,[*]C1(F)OC(C(F)(F)F)(C(F)(F)Cl)OC1([*])F,3.9655815000110857,7.9372,7.8208
1276,1276,[*]C1OC(C(F)(F)F)(C(F)(F)F)OC1([*])F,4.087165821736141,7.8893,8.0982
1282,1282,[*]Oc1cccc(NC(=O)c2cccc(C(=O)Nc3ccc([*])cc3)c2)c1,,4.2795,
1305,1305,[*]c1c(C)cc(Cc2cc(C)c(N3C(=O)c4ccc(Oc5cccc6c(Oc7ccc8c(c7)C(=O)N([*])C8=O)cccc56)cc4C3=O)c(C)c2)cc1C,,3.4074,
1333,1333,[*]CCCCCCOc1ccc(C(=O)N(C(=O)c2ccc(O[*])cc2)c2ccccc2)cc1,,3.9212,
1342,1342,[*]Oc1c(C)c(C)c(Oc2ccc(NC(=O)c3ccc(C(=O)Nc4ccc([*])cc4)cc3)cc2)c(C)c1C,,3.2654,
1355,1355,[*]Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C4(c5ccc([*])cc5)c5ccccc5-c5ccccc54)cc3)cc2)cc1,,4.0091,
1356,1356,[*]CCc1ccc([*])o1,3.869278109802978,4.9581,
1390,1390,[*]c1cccc(-c2nc3ccc(-c4ccc5oc([*])nc5c4)cc3o2)c1,2.1195349449822105,3.597,
1396,1396,[*]Oc1cc(OC)c([*])cc1OC,3.6954047465297832,4.1411,
1398,1398,[*]c1ccc2nc3oc4cc5[nH]c6nc7ccc([*])cc7nc6oc5cc4[nH]c3nc2c1,2.0009241508699844,2.6428,
1400,1400,[*]CS[*],3.7969105778149976,5.2585,4.8805
1401,1401,[*]SC([*])(F)F,2.328388623772016,5.6458,5.4099
1402,1402,[*]CCS[*],4.613083619322713,5.1955,
1403,1403,[*]CCSS[*],,5.0819,
1405,1405,[*]CC(C)S[*],,5.016,
1406,1406,[*]CC(S[*])C(C)(C)C,4.6296119742483315,4.5517,
1407,1407,[*]SC(C)C([*])C,4.555335138014375,4.9162,
1408,1408,[*]CC(CC)S[*],4.680170866019788,4.6013,
1410,1410,[*]CCCS[*],,5.2018,
1411,1411,[*]CCCSS[*],,5.0561,
1412,1412,[*]CC(C)(C)CS[*],4.379910498469076,4.9455,
1414,1414,[*]CCC(C)S[*],4.340967941984866,4.8724,
1415,1415,[*]CC(C)(CC)CS[*],4.6085086996939415,4.1338,
1416,1416,[*]CCCCS[*],,5.2255,
1418,1418,[*]CCCCCS[*],,4.8974,
1419,1419,[*]CCCCCSS[*],,5.223,
1420,1420,[*]CCCCSCS[*],,5.1418,
1421,1421,[*]CCCCCCS[*],,4.9951,
1423,1423,[*]CCCCSCCS[*],,4.898,
1424,1424,[*]CCCCSSCCSS[*],,4.9019,
1425,1425,[*]CCCCSCCCS[*],,5.1858,
1426,1426,[*]CCCCCCSCCS[*],,5.085,
1431,1431,[*]CCCCCCCCCCSSS[*],,4.7227,
1433,1433,[*]CCCCCCSCCCCS[*],4.045901053091776,4.9969,
1434,1434,[*]CCCCCCSSCCCCSS[*],,4.5658,4.2836
1438,1438,[*]CCCCCCCCCCSCCCCCCS[*],,5.1159,
1439,1439,[*]CCCCCCCCCCCSCCCCCCS[*],,5.2308,
1440,1440,[*]OC(=O)CCSCCC([*])=O,,4.4582,
1441,1441,[*]OC(=O)CSCCSCC([*])=O,2.4477900706633835,4.3646,
1442,1442,[*]OC(=O)CCSCCSCCC([*])=O,,4.7109,
1444,1444,[*]CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)CSCCSCC(=O)O[*],,4.7116,
1445,1445,[*]CCC(=O)NCCCCCCNC(=O)CCS[*],,5.4312,
1446,1446,[*]CCCCC(=O)NCCCCCCNC(=O)CCCCS[*],,5.1829,
1447,1447,[*]CCOC(=O)NCCSCCSCCNC(=O)O[*],,5.0147,
1448,1448,[*]CCOC(=O)NCCSCCCCSCCNC(=O)O[*],,5.1021,5.1094
1450,1450,[*]CCOC(=O)NCCSCCCCCCSCCNC(=O)O[*],,4.8217,
1451,1451,[*]CCCCOC(=O)NCCSCCSCCNC(=O)O[*],,5.5713,
1455,1455,[*]CCCCCOC(=O)NCCSCCSCCNC(=O)O[*],,5.2197,
1456,1456,[*]CCCCCOC(=O)NCCSCCCCSCCNC(=O)O[*],,4.9762,
1457,1457,[*]CCCCCOC(=O)NCCSCCCCCSCCNC(=O)O[*],,5.3877,
1458,1458,[*]CCCCCOC(=O)NCCSCCCCCCSCCNC(=O)O[*],,4.9366,
1459,1459,[*]CCCCCCOC(=O)NCCSCCSCCNC(=O)O[*],,5.2784,4.7777
1460,1460,[*]CCCCCCOC(=O)NCCSCCCCSCCNC(=O)O[*],,5.215,
1461,1461,[*]CCCCCCOC(=O)NCCSCCCCCSCCNC(=O)O[*],,4.8597,5.1327
1462,1462,[*]CCCCCCOC(=O)NCCSCCCCCCSCCNC(=O)O[*],,5.3339,
1463,1463,[*]CCCOC(=O)NCCSCCSCCNC(=O)O[*],,5.2664,
1468,1468,[*]SC1CCCC([*])C1,3.9781804781731616,5.0122,5.2199
1470,1470,[*]CC1CCC(COC(=O)NCCSCCCSCCNC(=O)O[*])CC1,,5.2711,5.0712
1472,1472,[*]CC1CCC(COC(=O)NCCSCCCCCSCCNC(=O)O[*])CC1,,5.0201,5.4414
1474,1474,[*]OC1CCC(OC(=O)NCCSCCCSCCNC([*])=O)CC1,,5.1585,
1478,1478,[*]Sc1ccc([*])cc1,2.8320383955950983,3.6929,3.387
1480,1480,[*]Cc1ccc(CSSSS[*])cc1,2.4477947137810623,4.0998,3.591
1482,1482,[*]OC(=O)CCSc1ccc(SCCC([*])=O)cc1,3.2556333984245187,4.4389,
1484,1484,[*]OC(=O)CCSCc1ccc(CSCCC([*])=O)cc1,,4.4934,
1485,1485,[*]CCCCC(=O)NCc1ccc(CNC(=O)CCCCS[*])cc1,,4.1399,
1486,1486,[*]CCCCCC(=O)NCc1ccc(CNC(=O)CCCCCS[*])cc1,,4.9399,
1495,1495,[*]Oc1ccc(Sc2ccc(OC([*])=O)cc2)cc1,,4.2554,
1496,1496,[*]CCc1ccc(Cc2ccc(CCS[*])cc2)cc1,3.660169447790509,4.8714,4.3552
1497,1497,[*]OC(=O)c1ccc(SCCCCSc2ccc(C([*])=O)cc2)cc1,2.55461949454539,3.643,
1498,1498,[*]CCC(=O)OC(=O)CCc1ccc([*])s1,,4.7868,
1500,1500,[*]CC(=O)NCCCCCCNC(=O)Cc1ccc([*])s1,,4.618,
1501,1501,[*]CCC(=O)NCCCCCCNC(=O)CCc1ccc([*])s1,,4.9156,
1505,1505,[*]c1cccc(-c2nc3ccc(-c4ccc5nc([*])sc5c4)cc3s2)c1,1.9397804310126872,3.3054,
1506,1506,[*]CCc1nc(-c2ccc(-c3csc([*])n3)cc2)cs1,2.775995574318649,3.8121,
1507,1507,[*]CCCCc1nc(-c2ccc(-c3csc([*])n3)cc2)cs1,2.6143982099950263,3.7161,
1508,1508,[*]CCCCCCCCc1nc(-c2ccc(-c3csc([*])n3)cc2)cs1,,3.5305,
1509,1509,[*]CCCCCCCCc1nc2ccc(-c3ccc4nc([*])sc4c3)cc2s1,,4.018,
1511,1511,[*]c1ccc(Sc2ccc(-c3nc4ccc(-c5ccc6nc([*])c(-c7ccccc7)nc6c5)cc4nc3-c3ccccc3)cc2)cc1,,3.2954,
1512,1512,[*]C1C=CC([*])S1,3.953718793772192,4.904,
1513,1513,[*]CC(S[*])C(C)C,,5.2006,
1514,1514,[*]CCCCCCCCCCSSCCCCCCSS[*],,3.7675,
1516,1516,[*]CCCCCCCCCCOC(=O)CCCCSCCCCC(=O)O[*],,5.1115,
1517,1517,[*]CCCCCCCCCCCCCCCCCCCCOC(=O)CCCCSCCCCC(=O)O[*],,4.9808,
1518,1518,[*]c1ccc2nc([*])sc2c1,1.3400521738002809,2.5619,
1519,1519,[*]c1ccc(-c2nc3cc4sc([*])nc4cc3s2)cc1,1.4160299551945503,2.7344,
1522,1522,[*]CCCCCCOC(=O)SSC(=O)O[*],3.5525494433860065,5.0105,
1525,1525,[*]CCCCCCOC(=O)CCCCSCCCCC(=O)O[*],,5.2055,
1531,1531,[*]CCCCCOC(=O)CCCCSCCCCC(=O)O[*],,5.081,
1532,1532,[*]C(=O)SSCCCCCCSSC(=O)N1CCN([*])CC1,,4.3614,
